20150820,0.5367303609341826,0.47091295116772824,0.16394387389014964,0.5723304754481684,0.552377240841777,0.506722525331255,0.5062873473629514,0.5163678877630553
20150821,0.47558386411889597,0.4169851380042463,0.1336453855271657,0.5392049883086517,0.5524162120031177,0.5038776305533904,0.5057547414912964,0.4653156664068589
20150824,0.38938428874734604,0.3668789808917198,0.06294654847346894,0.5001558846453624,0.5431800467653936,0.5013250194855806,0.5020654715510523,0.41893998441153546
20150825,0.3363057324840764,0.3214437367303609,0.1323647391061251,0.4650818394388153,0.5246687451286048,0.4988893219017927,0.49707716289945436,0.37724084177708495
20150826,0.34267515923566877,0.2874734607218684,0.1576523733443324,0.4270459859703819,0.5054169914263444,0.49333593141075605,0.4931800467653937,0.3573655494933749
20150827,0.32059447983014866,0.27983014861995753,0.09784244043240588,0.3981293842556508,0.4852299298519096,0.48828916601714734,0.4896466614705118,0.3717848791893998
20150828,0.3558386411889597,0.3214437367303609,0.12262070055596569,0.3862042088854248,0.46270459859703816,0.4850740452065471,0.48680176669264746,0.40568978955572876
20150831,0.3503184713375796,0.32229299363057323,0.0828993107112723,0.3781761496492595,0.439166017147311,0.4828721745908028,0.4825409197194077,0.3787996882307093
20150901,0.3244161358811041,0.2900212314225053,0.10110089772789006,0.37521434138737336,0.4201480904130943,0.4778059236165238,0.47763055339049104,0.36243180046765394
20150902,0.3214437367303609,0.267515923566879,0.09333824371171073,0.37084957131722524,0.3989477786438036,0.4719797349961029,0.4719537542218758,0.33554169914263443
20150907,0.3048832271762208,0.27983014861995753,0.06664661709958346,0.36500389711613407,0.38156664068589247,0.4669719407638347,0.46500389711613405,0.34255650818394384
20150908,0.3116772823779193,0.28025477707006374,0.06075379838756664,0.3568199532346064,0.37151208106001554,0.4619641465315667,0.4597557807222655,0.3647700701480904
20150909,0.332484076433121,0.305307855626327,0.08932677441608751,0.35791114575214344,0.3680436477007014,0.4556118472330475,0.45689789555728755,0.38425565081839436
20150910,0.332484076433121,0.305307855626327,0.11629606161113024,0.3583787996882307,0.366796570537802,0.4457326578332034,0.4548584047804624,0.3647700701480904
20150911,0.31422505307855625,0.29256900212314224,0.09585499344028353,0.363912704598597,0.3673811379579112,0.43639906469212775,0.45135100025980773,0.3632112236944661
20150914,0.3171974522292994,0.2666666666666667,0.11961644714444955,0.36079501169134837,0.3628994544037413,0.4240646921278254,0.4464925954793452,0.3269680436477007
20150915,0.2585987261146497,0.23099787685774945,0.11764675905226878,0.34910366328916603,0.3529618082618862,0.40783320342946217,0.4410366328916602,0.3063133281371785
20150916,0.2777070063694268,0.24373673036093418,0.08175651456026041,0.3395946999220577,0.34875292283710063,0.39395946999220577,0.4381657573395687,0.33671083398285273
20150917,0.3010615711252654,0.2628450106157113,0.09505700985215086,0.33141075604053005,0.3448947778643803,0.38252143413873735,0.4335022083658093,0.3238503507404521
20150918,0.2789808917197452,0.2636942675159236,0.05008679844675993,0.325253312548714,0.3445830085736554,0.37176539360872957,0.4295141595219537,0.33242400623538576
20150921,0.28535031847133757,0.2590233545647559,0.06293367600595486,0.32774746687451284,0.34427123928293063,0.36291893998441155,0.4260717069368667,0.3394388152766953
20150922,0.30021231422505307,0.2777070063694268,0.09400060145054658,0.3377240841777085,0.3434138737334373,0.35746297739672644,0.4224473889321902,0.35619641465315666
20150923,0.29256900212314224,0.27558386411889596,0.07085506614419886,0.3388932190179268,0.3392439594699922,0.3536438035853468,0.41682255131202905,0.34255650818394384
20150924,0.29341825902335456,0.28365180467091294,0.05405562997286234,0.3436477007014809,0.33752922837100546,0.35216289945440377,0.4096648480124708,0.3476227591582229
20150925,0.2883227176220807,0.2585987261146497,0.05440394326345075,0.3420888542478566,0.3336710833982852,0.35052611067809814,0.402156404260847,0.3246297739672642
20150928,0.2751592356687898,0.25647558386411895,0.03822182942760759,0.33998441153546377,0.33386593920498825,0.34838269680436473,0.39399844115354643,0.3289166017147311
20150929,0.2653927813163482,0.25647558386411895,0.03417495172984221,0.33273577552611067,0.3352299298519096,0.3440958690568979,0.38363211223694466,0.3199532346063913
20150930,0.26794055201698513,0.2585987261146497,0.03097688198734197,0.3286827747466875,0.3337879968823071,0.3412704598597039,0.3739023122889062,0.32229150428682773
20151008,0.28365180467091294,0.2692144373673036,0.06481708574646897,0.3267342166796571,0.33519095869056903,0.34004286827747465,0.3667446089893479,0.3378799688230709
