20150330,0.6704900938477579,0.6315606534584637,0.0694264557846621,0.7358592692828146,0.7174560216508795,0.6637753721244926,0.6393955796120884,0.7277401894451961
20150331,0.6569343065693429,0.6374695863746958,0.0668568357853888,0.7292557510148848,0.7252503382949932,0.6699864682002706,0.6447271087054579,0.7193504736129904
20150401,0.6558915537017727,0.6350364963503649,0.06912666408043235,0.7259539918809201,0.7329634641407307,0.6760893098782138,0.650401443391971,0.7301759133964817
20150402,0.6878693083072644,0.6579770594369134,0.09618650975830571,0.7287686062246277,0.7355615696887686,0.6815832205683355,0.6562652232746955,0.7442489851150202
20150403,0.6715328467153284,0.6472019464720195,0.07779310956121355,0.7316373477672531,0.7356698240866034,0.6877266576454667,0.6615336039693278,0.7366711772665764
20150407,0.6774417796315606,0.654153632255822,0.09669563384571526,0.7352638700947225,0.7355615696887686,0.694276048714479,0.6667839422643211,0.7458728010825438
20150408,0.6843934654153632,0.6412930135557872,0.08810582618026468,0.7364005412719892,0.7328281461434369,0.6999864682002706,0.6706720793865585,0.7250338294993234
20150409,0.6454640250260688,0.578727841501564,0.08333447498429712,0.7296346414073072,0.7277943166441135,0.7044113667117726,0.6734866937302662,0.6963464140730716
20150410,0.632603406326034,0.591936044490789,0.05682329293073904,0.7220568335588633,0.7254127198917456,0.7099594046008117,0.6768606224627876,0.706359945872801
20150413,0.6673618352450468,0.6197427876259993,0.0774870118871919,0.7202165087956698,0.7259269282814614,0.716278755074425,0.6806314839873703,0.7274695534506088
20150414,0.6750086896072297,0.6520681265206812,0.0823037255009432,0.7178890392422191,0.7265764546684708,0.7220162381596753,0.6847090663058186,0.7342354533152908
20150415,0.6489398679179701,0.6037539103232533,0.07316512145391856,0.7114479025710418,0.7239242219215156,0.7245872801082544,0.6879657194406854,0.692828146143437
20150416,0.6426833507125478,0.5846367744177963,0.04562975402591274,0.7118267929634641,0.7207307171853856,0.7268470906630581,0.6909697789806044,0.6982408660351827
20150417,0.646159193604449,0.6054918317692041,0.07070645702136971,0.7126387009472259,0.7173477672530446,0.7264546684709066,0.6935047361299053,0.7104194857916102
20150420,0.6472019464720195,0.6086200903719152,0.07732828583351753,0.7074424898511501,0.7138294993234099,0.7247496617050068,0.6964276048714478,0.70148849797023
20150421,0.6993395898505387,0.6145290232881473,0.1376998225843057,0.7116102841677943,0.7147496617050068,0.7251556156968876,0.7011005863779882,0.7550744248985114
